unix_time,frame_ts_us,id,cx,cy,vx,vy,bx,by,pbx,pby,w,h,processing_time
1763666305.3539894,88480000,4,601.5416870117188,213.5673065185547,7.490297,2.3557918,30,10,30,10,44,38,0.0
1763666305.3539894,88480000,1,177.51719665527344,386.7110595703125,-33.132248,34.635403,8,19,8,19,46,60,0.0
1763666305.3539894,88480000,2,258.4201354980469,162.8151092529297,23.81184,-44.15114,12,8,13,7,36,46,0.0
1763666305.3539894,88480000,5,67.8549575805664,208.45608520507812,-37.30584,48.217724,3,10,3,10,42,55,0.0
1763666305.3539894,88480000,3,497.44854736328125,333.41168212890625,30.198126,40.01534,24,16,25,16,43,55,0.0
1763666305.3861938,88515000,4,559.033203125,206.5055694580078,-1317.0342,-218.79277,27,10,18,8,115,82,0.0
1763666305.3861938,88515000,1,176.1999969482422,388.5511169433594,-40.810608,57.01023,8,19,8,19,46,61,0.0
1763666305.3861938,88515000,2,259.3236999511719,161.12350463867188,27.995007,-52.41074,12,8,13,7,37,44,0.0
1763666305.3861938,88515000,5,66.48960876464844,210.71571350097656,-42.302406,70.009735,3,10,3,11,39,57,0.0
1763666305.3861938,88515000,3,498.7064514160156,335.240966796875,38.973457,56.67646,24,16,25,17,41,57,0.0
1763666305.4194603,88545000,4,558.2493286132812,206.08428955078125,-24.613394,-13.228046,27,10,27,10,114,83,0.0
1763666305.4194603,88545000,1,174.77005004882812,390.4755554199219,-44.89985,60.426716,8,19,8,19,47,61,0.0
1763666305.4194603,88545000,2,260.5494689941406,159.43707275390625,38.48873,-52.953392,13,7,13,7,38,45,0.0
1763666305.4194603,88545000,5,65.1973876953125,213.77406311035156,-40.575306,96.03114,3,10,2,11,39,58,0.0
1763666305.4194603,88545000,3,500.0315246582031,337.4330749511719,41.60685,68.83145,25,16,25,17,40,59,0.0
1763666305.4559345,88580000,4,558.3493041992188,206.65573120117188,2.7687554,15.8256855,27,10,27,10,114,80,0.0
1763666305.4559345,88580000,1,173.25303649902344,392.4715576171875,-42.01265,55.277912,8,19,8,20,47,61,0.0
1763666305.4559345,88580000,2,261.6285400390625,157.89637756347656,29.884134,-42.6685,13,7,13,7,38,44,0.0
1763666305.4559345,88580000,5,64.20943450927734,216.58273315429688,-27.360687,77.784195,3,10,3,11,40,51,0.0
1763666305.4559345,88580000,3,501.1384582519531,339.79998779296875,30.655767,65.550026,25,16,25,17,39,61,0.0
1763666305.4878678,88615000,4,558.9859008789062,207.02455139160156,20.006443,11.5909815,27,10,28,10,112,76,0.0
1763666305.4878678,88615000,1,171.3450469970703,395.2662658691406,-59.962746,87.82983,8,19,8,20,46,61,0.0
1763666305.4878678,88615000,2,262.8894348144531,156.18101501464844,39.626377,-53.909023,13,7,13,7,39,42,0.0
1763666305.4878678,88615000,5,63.86566162109375,218.37042236328125,-10.803815,56.182045,3,10,3,11,39,52,0.0
1763666305.4878678,88615000,3,501.95281982421875,342.1956787109375,25.593094,75.28983,25,17,25,17,38,60,0.0
1763666305.5201275,88645000,4,560.8799438476562,208.265869140625,59.155228,38.76915,28,10,28,10,106,64,0.0
1763666305.5201275,88645000,1,169.84478759765625,397.17767333984375,-46.85648,59.69756,8,19,8,20,44,56,0.0
1763666305.5201275,88645000,2,263.9151916503906,154.88856506347656,32.036697,-40.366123,13,7,13,7,40,42,0.0
1763666305.5201275,88645000,5,63.46759796142578,219.61444091796875,-12.432425,38.8535,3,10,3,11,38,53,0.0
1763666305.5201275,88645000,3,502.966064453125,344.1898193359375,31.64591,62.2815,25,17,25,17,36,55,0.0
1763666305.55578,88680000,4,563.9730224609375,209.2058868408203,85.50037,25.98442,28,10,28,10,97,53,0.0
1763666305.55578,88680000,1,167.7716522216797,399.11090087890625,-57.306602,53.4392,8,19,7,20,48,55,0.0
1763666305.55578,88680000,2,265.529296875,153.0087890625,44.61787,-51.96167,13,7,13,7,39,43,0.0
1763666305.55578,88680000,5,63.033573150634766,221.66746520996094,-11.997522,56.750683,3,11,3,11,37,54,0.0
1763666305.55578,88680000,3,503.7611999511719,346.21435546875,21.979517,55.9632,25,17,25,17,35,57,0.0
1763666305.5854244,88715000,4,575.8250122070312,213.36239624023438,372.86307,130.7636,28,10,31,11,81,38,0.0
1763666305.5854244,88715000,1,166.0019073486328,401.0933837890625,-55.676094,62.36882,8,20,7,20,48,56,0.0
1763666305.5854244,88715000,2,266.57684326171875,151.3292236328125,32.95576,-52.83905,13,7,13,7,39,44,0.0
1763666305.5854244,88715000,5,62.373714447021484,224.0673065185547,-20.759125,75.49889,3,11,2,11,37,55,0.0
1763666305.5854244,88715000,3,504.40484619140625,348.51483154296875,20.24908,72.37287,25,17,25,17,35,59,0.0
1763666305.6235533,88745000,4,555.671142578125,232.62744140625,-558.03705,533.4266,27,11,23,15,99,93,0.0
1763666305.6235533,88745000,1,165.02975463867188,402.538818359375,-26.91777,40.022392,8,20,8,20,45,58,0.0
1763666305.6235533,88745000,2,267.3598937988281,150.3461151123047,21.681753,-27.221125,13,7,13,7,36,43,0.0
1763666305.6235533,88745000,5,62.02540969848633,225.40573120117188,-9.644151,37.059414,3,11,3,11,37,54,0.0
1763666305.6235533,88745000,3,504.7572021484375,349.8450622558594,9.756324,36.83253,25,17,25,17,34,58,0.0
1763666305.6541612,88780000,4,555.4369506835938,230.21820068359375,-7.3492,-75.60463,27,11,27,10,99,84,0.0
1763666305.6541612,88780000,1,163.65164184570312,404.2511291503906,-43.2467,53.7342,8,20,7,20,46,58,0.0
1763666305.6541612,88780000,2,268.7113952636719,148.3355712890625,42.411606,-63.093082,13,7,13,6,38,45,0.0
1763666305.6541612,88780000,5,61.3210563659668,227.39151000976562,-22.103384,62.31593,3,11,2,11,38,54,0.0
1763666305.6541612,88780000,3,505.3209533691406,352.0735168457031,17.691135,69.93136,25,17,25,18,35,60,0.0
1763666305.6876554,88815000,4,554.662109375,229.10133361816406,-23.926203,-34.48756,27,11,27,11,94,82,0.0
1763666305.6876554,88815000,1,161.7711181640625,406.26544189453125,-58.068394,62.199646,8,20,7,20,48,56,0.0
1763666305.6876554,88815000,2,269.6289978027344,147.13333129882812,28.334503,-37.12378,13,7,13,7,37,44,0.0
1763666305.6876554,88815000,5,60.435089111328125,229.85130310058594,-27.357643,75.95556,3,11,2,12,40,56,0.0
1763666305.6876554,88815000,3,505.915283203125,354.423583984375,18.352217,72.56735,25,17,25,18,34,59,0.0
1763666305.7197554,88845000,4,554.0972290039062,227.71847534179688,-17.80035,-43.576237,27,11,27,11,91,72,0.0
1763666305.7197554,88845000,1,160.39779663085938,407.64892578125,-43.27572,43.59595,8,20,7,20,48,54,0.0
1763666305.7197554,88845000,2,270.06268310546875,145.59353637695312,13.666168,-48.52158,13,7,13,6,36,46,0.0
1763666305.7197554,88845000,5,60.03120040893555,231.6295928955078,-12.727226,56.036964,3,11,2,12,39,54,0.0
1763666305.7197554,88845000,3,506.1643981933594,356.1917724609375,7.850041,55.718655,25,17,25,18,33,58,0.0
1763666305.7550657,88880000,4,554.8758544921875,225.9077911376953,21.49608,-49.988876,27,11,27,10,86,66,0.0
1763666305.7550657,88880000,1,158.42288208007812,409.6618347167969,-54.522903,55.571842,7,20,7,20,50,54,0.0
1763666305.7550657,88880000,2,271.28240966796875,143.2874298095703,33.673878,-63.666363,13,7,13,6,36,46,0.0
1763666305.7550657,88880000,5,59.58286666870117,233.57086181640625,-12.377476,53.594025,2,11,2,12,38,55,0.0
1763666305.7550657,88880000,3,506.3460388183594,358.51666259765625,5.0146847,64.18494,25,17,25,18,33,58,0.0
1763666305.787612,88915000,4,558.0621948242188,223.6249542236328,100.41762,-71.94368,27,11,28,10,81,56,0.0
1763666305.787612,88915000,1,156.62252807617188,411.1094970703125,-56.738213,45.623123,7,20,7,20,51,54,0.0
1763666305.787612,88915000,2,272.0318603515625,141.68447875976562,23.618961,-50.51705,13,7,13,6,34,46,0.0
1763666305.787612,88915000,5,59.3298454284668,235.36122131347656,-7.9739723,56.423237,2,11,2,12,37,57,0.0
1763666305.787612,88915000,3,507.0079650878906,360.8440856933594,20.860626,73.34881,25,18,25,18,33,58,0.0
1763666305.8202465,88945000,4,560.9088745117188,222.5337371826172,88.998344,-34.115715,28,11,28,10,75,48,0.0
1763666305.8202465,88945000,1,155.0634002685547,412.3856201171875,-48.744434,39.8966,7,20,7,20,50,52,0.0
1763666305.8202465,88945000,2,272.4373779296875,139.62319946289062,12.678066,-64.44366,13,6,13,6,33,47,0.0
1763666305.8202465,88945000,5,58.774635314941406,237.65670776367188,-17.35804,71.765884,2,11,2,12,38,54,0.0
1763666305.8202465,88945000,3,507.4089660644531,362.9534606933594,12.5368595,65.94732,25,18,25,18,33,57,0.0
1763666305.855271,88980000,4,577.087158203125,220.8697509765625,450.10608,-46.294792,28,11,31,10,42,39,0.0
1763666305.855271,88980000,1,153.1863250732422,414.14892578125,-52.223274,49.05802,7,20,7,21,49,53,0.0
1763666305.855271,88980000,2,272.9200744628906,137.71273803710938,13.4293995,-53.152134,13,6,13,6,32,46,0.0
1763666305.855271,88980000,5,58.18355941772461,239.6632080078125,-16.444689,55.82409,2,11,2,12,38,55,0.0
1763666305.855271,88980000,3,507.8340148925781,365.20196533203125,11.825547,62.55704,25,18,25,18,34,58,0.0
1763666305.8878858,89015000,4,576.2394409179688,221.85232543945312,-26.350151,30.542006,28,11,28,11,40,39,0.0
1763666305.8878858,89015000,1,151.5679168701172,415.7186279296875,-50.30604,48.79208,7,20,7,21,49,51,0.0
1763666305.8878858,89015000,2,273.4978332519531,135.84422302246094,17.958855,-58.080276,13,6,13,6,33,46,0.0
1763666305.8878858,89015000,5,57.32185745239258,242.11288452148438,-26.784845,76.1449,2,12,2,12,39,54,0.0
1763666305.8878858,89015000,3,508.42236328125,367.27032470703125,18.288017,64.29217,25,18,25,18,33,58,0.0
1763666305.9215064,89045000,4,574.895751953125,222.68936157226562,-41.92834,26.118795,28,11,28,11,41,39,0.0
1763666305.9215064,89045000,1,149.6321258544922,417.5893859863281,-60.404236,58.374954,7,20,7,21,48,55,0.0
1763666305.9215064,89045000,2,273.91339111328125,133.93202209472656,12.967028,-59.668137,13,6,13,6,33,46,0.0
1763666305.9215064,89045000,5,56.62261199951172,244.28662109375,-21.81919,67.82907,2,12,2,12,40,54,0.0
1763666305.9215064,89045000,3,508.906494140625,369.2370910644531,15.106773,61.37079,25,18,25,18,34,59,0.0
1763666305.9542835,89080000,4,573.8817138671875,223.39031982421875,-28.326046,19.580502,28,11,28,11,41,38,0.0
1763666305.9542835,89080000,1,148.19935607910156,419.29840087890625,-40.022858,47.739464,7,20,7,21,47,57,0.0
1763666305.9542835,89080000,2,274.16741943359375,131.84841918945312,7.0960035,-58.203167,13,6,13,6,33,46,0.0
1763666305.9542835,89080000,5,56.1330680847168,246.4812774658203,-13.674874,61.305325,2,12,2,12,38,55,0.0
1763666305.9542835,89080000,3,509.2967224121094,371.15087890625,10.9006,53.45957,25,18,25,18,34,56,0.0
1763666305.9876552,89115000,4,572.0668334960938,224.3255615234375,-55.66072,28.683006,28,11,28,11,40,38,0.0
1763666305.9876552,89115000,1,146.8182373046875,421.2052001953125,-42.357647,58.47979,7,21,7,21,46,57,0.0
1763666305.9876552,89115000,2,273.8935852050781,128.98153686523438,-8.398245,-87.92466,13,6,13,5,33,47,0.0
1763666305.9876552,89115000,5,55.404781341552734,248.7039337158203,-22.335888,68.16683,2,12,2,12,39,56,0.0
1763666305.9876552,89115000,3,510.1807861328125,373.4307861328125,27.113424,69.92267,25,18,25,19,34,56,0.0
1763666306.018838,89145000,4,570.5850219726562,225.13833618164062,-46.93137,25.741888,28,11,28,11,40,38,0.0
1763666306.018838,89145000,1,145.498046875,422.5227355957031,-41.812565,41.728477,7,21,6,21,46,58,0.0
1763666306.018838,89145000,2,274.0742492675781,127.2890853881836,5.7219234,-53.602676,13,6,13,5,32,45,0.0
1763666306.018838,89145000,5,55.151611328125,250.1201934814453,-8.018304,44.855236,2,12,2,12,38,55,0.0
1763666306.018838,89145000,3,510.6734619140625,375.0602722167969,15.603839,51.60846,25,18,25,19,35,56,0.0
1763666306.056347,89180000,4,568.8358764648438,226.50975036621094,-48.69216,38.176994,28,11,28,11,41,39,0.0
1763666306.056347,89180000,1,143.69847106933594,424.62213134765625,-50.096024,58.442318,7,21,6,21,46,58,0.0
1763666306.056347,89180000,2,274.4372863769531,125.518310546875,10.1061125,-49.294273,13,6,13,5,32,45,0.0
1763666306.056347,89180000,5,54.48208999633789,252.73805236816406,-18.637924,72.87513,2,12,2,13,39,57,0.0
1763666306.056347,89180000,3,511.5348205566406,377.31170654296875,23.978231,62.67472,25,18,25,19,35,58,0.0
1763666306.088765,89215000,4,567.5631713867188,227.16976928710938,-39.229767,20.344374,28,11,28,11,41,40,0.0
1763666306.088765,89215000,1,142.3436737060547,426.33074951171875,-41.760174,52.666317,7,21,6,21,45,59,0.0
1763666306.088765,89215000,2,274.684326171875,124.02029418945312,7.614736,-46.174744,13,6,13,5,31,45,0.0
1763666306.088765,89215000,5,54.06696319580078,255.4248504638672,-12.795837,82.817665,2,12,2,13,38,57,0.0
1763666306.088765,89215000,3,512.4964599609375,379.34979248046875,29.6415,62.821808,25,18,25,19,36,56,0.0
1763666306.120357,89245000,4,566.1046142578125,227.9938507080078,-46.02942,26.006516,28,11,27,11,41,40,0.0
1763666306.120357,89245000,1,140.97305297851562,428.2694091796875,-43.254307,61.180584,7,21,6,21,45,61,0.0
1763666306.120357,89245000,2,274.83734130859375,122.40091705322266,4.8288803,-51.104607,13,6,13,5,32,46,0.0
1763666306.120357,89245000,5,53.69434356689453,257.1653137207031,-11.7592,54.925865,2,12,2,13,38,58,0.0
1763666306.120357,89245000,3,513.4141235351562,381.2217712402344,28.959799,59.076256,25,19,25,19,36,55,0.0
1763666306.1552076,89280000,4,564.7482299804688,228.6427764892578,-37.783173,18.07635,28,11,27,11,42,39,0.0
1763666306.1552076,89280000,1,139.7010040283203,430.4633483886719,-35.433945,61.113937,6,21,6,21,45,61,0.0
1763666306.1552076,89280000,2,275.30902099609375,120.54629516601562,13.139016,-51.661983,13,6,13,5,31,44,0.0
1763666306.1552076,89280000,5,53.14222717285156,259.0916442871094,-15.379645,53.659485,2,12,2,13,39,57,0.0
1763666306.1552076,89280000,3,514.769775390625,383.0015563964844,37.76277,49.577347,25,19,26,19,42,54,0.0
1763666306.1892443,89315000,4,563.1529541015625,229.2611846923828,-49.932255,19.356224,28,11,27,11,43,38,0.0
1763666306.1892443,89315000,1,138.59059143066406,432.34393310546875,-34.755997,58.862442,6,21,6,22,45,61,0.0
1763666306.1892443,89315000,2,275.7569274902344,118.94825744628906,14.019507,-50.0187,13,5,13,5,32,45,0.0
1763666306.1892443,89315000,5,52.51164627075195,260.9585266113281,-19.73723,58.433556,2,13,2,13,39,57,0.0
1763666306.1892443,89315000,3,515.9921875,384.5148620605469,38.261593,47.36658,25,19,26,19,43,51,0.0
1763666306.2206821,89345000,4,561.6500854492188,230.01480102539062,-46.958603,23.54748,28,11,27,11,42,38,0.0
1763666306.2206821,89345000,1,137.55526733398438,434.0051574707031,-32.349716,51.90658,6,21,6,22,45,60,0.0
1763666306.2206821,89345000,2,275.8468322753906,116.40283203125,2.809163,-79.53431,13,5,13,5,32,45,0.0
1763666306.2206821,89345000,5,52.166168212890625,262.69537353515625,-10.7948,54.26948,2,13,2,13,39,58,0.0
1763666306.2206821,89345000,3,517.3351440429688,385.7899169921875,41.96199,39.84034,25,19,26,19,44,50,0.0
1763666306.2551527,89380000,4,559.8012084960938,230.3916015625,-50.20719,10.23221,27,11,27,11,41,39,0.0
1763666306.2551527,89380000,1,136.01611328125,436.3466491699219,-41.79651,63.584396,6,21,6,22,44,63,0.0
1763666306.2551527,89380000,2,275.7012023925781,112.740966796875,-3.9546535,-99.43981,13,5,13,4,31,47,0.0
1763666306.2551527,89380000,5,51.459999084472656,264.84814453125,-19.176382,58.45959,2,13,2,13,40,57,0.0
1763666306.2551527,89380000,3,518.7765502929688,386.8599548339844,39.14212,29.05742,25,19,26,19,46,49,0.0
1763666306.2872365,89415000,4,558.0407104492188,230.8257598876953,-56.406513,13.910472,27,11,27,11,42,42,0.0
1763666306.2872365,89415000,1,134.7338409423828,438.5099182128906,-41.08412,69.31133,6,21,6,22,44,64,0.0
1763666306.2872365,89415000,2,275.2909851074219,110.41924285888672,-13.143398,-74.388245,13,5,13,4,32,44,0.0
1763666306.2872365,89415000,5,50.761837005615234,267.0298767089844,-22.369175,69.90289,2,13,2,13,40,57,0.0
1763666306.2872365,89415000,3,520.8571166992188,387.716552734375,66.66153,27.445473,26,19,26,19,49,49,0.0
1763666306.3205018,89445000,4,557.1314086914062,231.48715209960938,-28.422611,20.673548,27,11,27,11,40,42,0.0
1763666306.3205018,89445000,1,133.772216796875,440.07635498046875,-30.058084,48.96309,6,22,6,22,43,61,0.0
1763666306.3205018,89445000,2,275.0133056640625,109.07989501953125,-8.679599,-41.86483,13,5,13,5,31,44,0.0
1763666306.3205018,89445000,5,50.498504638671875,268.3510437011719,-8.231144,41.29654,2,13,2,13,40,57,0.0
1763666306.3205018,89445000,3,522.2711181640625,388.3886413574219,44.198322,21.007893,26,19,26,19,49,47,0.0
1763666306.3538468,89480000,4,555.5095825195312,232.4750518798828,-45.124527,27.486614,27,11,27,11,40,42,0.0
1763666306.3538468,89480000,1,132.60169982910156,441.9921875,-32.567623,53.30475,6,22,6,22,43,61,0.0
1763666306.3538468,89480000,2,274.5185241699219,106.71519470214844,-13.766444,-65.793724,13,5,13,4,31,45,0.0
1763666306.3538468,89480000,5,49.76457595825195,270.3943176269531,-20.420303,56.850586,2,13,2,13,40,58,0.0
1763666306.3538468,89480000,3,524.0877685546875,388.6142272949219,50.545174,6.2765408,26,19,26,19,51,46,0.0
1763666306.3862612,89515000,4,553.6290283203125,233.19888305664062,-58.818913,22.639582,27,11,27,11,42,43,0.0
1763666306.3862612,89515000,1,131.99520874023438,442.521240234375,-18.969486,16.547413,6,22,6,22,42,61,0.0
1763666306.3862612,89515000,2,273.6545104980469,104.50847625732422,-27.024132,-69.02049,13,5,13,4,32,43,0.0
1763666306.3862612,89515000,5,49.266902923583984,272.06976318359375,-15.565936,52.40364,2,13,2,13,40,60,0.0
1763666306.3862612,89515000,3,526.1559448242188,388.7612609863281,64.68725,4.598837,26,19,26,19,49,45,0.0
1763666306.4216254,89545000,4,552.3053588867188,233.6804962158203,-40.615925,14.777983,27,11,27,11,42,44,0.0
1763666306.4216254,89545000,1,131.24024963378906,442.6605224609375,-23.165422,4.273783,6,22,6,22,41,61,0.0
1763666306.4216254,89545000,2,272.95574951171875,102.72386169433594,-21.441021,-54.759724,13,5,13,4,31,44,0.0
1763666306.4216254,89545000,5,48.71127700805664,274.87567138671875,-17.049015,86.09744,2,13,2,14,39,62,0.0
1763666306.4216254,89545000,3,527.6735229492188,388.5468444824219,46.565884,-6.5792294,26,19,26,19,51,46,0.0
1763666306.4553845,89580000,4,550.7720947265625,234.4288330078125,-43.04622,21.009472,27,11,27,11,42,45,0.0
1763666306.4553845,89580000,1,130.89303588867188,441.69036865234375,-9.747987,-27.23696,6,22,6,21,40,63,0.0
1763666306.4553845,89580000,2,272.4446105957031,100.95983123779297,-14.350167,-49.524956,13,5,13,4,30,43,0.0
1763666306.4553845,89580000,5,48.52659606933594,276.9960021972656,-5.1848965,59.52805,2,13,2,14,39,65,0.0
1763666306.4553845,89580000,3,529.3646240234375,388.3101806640625,47.477474,-6.64431,26,19,26,19,51,46,0.0
1763666306.4865656,89615000,4,549.1786499023438,235.26840209960938,-49.051697,25.844816,27,11,27,11,41,45,0.0
1763666306.4865656,89615000,1,131.0227508544922,440.09503173828125,3.9930716,-49.109943,6,22,6,21,40,65,0.0
1763666306.4865656,89615000,2,271.51495361328125,98.73602294921875,-28.61803,-68.45645,13,4,13,4,30,45,0.0
1763666306.4865656,89615000,5,48.541831970214844,278.5836486816406,0.4690133,48.873207,2,13,2,14,38,66,0.0
1763666306.4865656,89615000,3,531.0913696289062,388.2937316894531,53.155155,-0.5063559,26,19,26,19,51,47,0.0
