unix_time_ms,sim_time_ms,obstacle_id,grid_x,grid_y,neuron_id
1763656293428,35646,1,23,19,631
1763656293432,35650,2,12,13,428
1763656293435,35653,3,20,7,244
1763656293463,35681,1,23,18,599
1763656293467,35685,2,13,13,429
1763656293470,35688,3,19,7,243
1763656293494,35712,1,23,18,599
1763656293497,35715,2,13,13,429
1763656293500,35718,3,19,7,243
1763656293525,35742,1,24,17,568
1763656293527,35745,2,13,13,429
1763656293530,35748,3,19,6,211
1763656293563,35781,1,24,17,568
1763656293566,35783,2,13,13,429
1763656293568,35786,3,19,6,211
1763656293596,35814,1,24,16,536
1763656293599,35817,2,13,14,461
1763656293602,35820,3,18,6,210
1763656293626,35844,1,24,16,536
1763656293629,35847,2,13,14,461
1763656293632,35850,3,18,6,210
1763656293661,35879,1,25,15,505
1763656293664,35882,2,13,14,461
1763656293666,35884,3,17,6,209
1763656293694,35912,1,25,14,473
1763656293697,35915,2,13,14,461
1763656293700,35918,3,17,6,209
1763656293726,35944,1,25,14,473
1763656293729,35947,2,13,14,461
1763656293732,35950,3,17,6,209
1763656293762,35980,1,25,13,441
1763656293765,35983,2,13,14,461
1763656293768,35986,3,17,6,209
1763656293795,36012,1,25,12,409
1763656293798,36016,2,13,14,461
1763656293800,36018,3,16,6,208
1763656293827,36045,1,25,12,409
1763656293830,36048,2,13,14,461
1763656293834,36052,3,16,6,208
1763656293865,36083,1,25,11,377
1763656293868,36086,2,13,14,461
1763656293871,36089,3,15,5,175
1763656293893,36111,1,25,11,377
1763656293896,36114,2,13,14,461
1763656293899,36117,3,15,5,175
1763656293925,36143,1,25,10,345
1763656293929,36147,2,14,14,462
1763656293931,36149,3,15,6,207
1763656293961,36179,1,25,10,345
1763656293964,36182,2,14,14,462
1763656293966,36184,3,14,6,206
1763656293993,36211,1,24,9,312
1763656293997,36215,2,14,15,494
1763656294000,36218,3,14,6,206
1763656294026,36244,1,24,9,312
1763656294029,36247,2,14,15,494
1763656294032,36250,3,14,6,206
1763656294061,36279,1,24,8,280
1763656294064,36282,2,14,15,494
1763656294067,36285,3,13,6,205
1763656294094,36312,1,24,8,280
1763656294097,36315,2,14,15,494
1763656294101,36319,3,13,6,205
1763656294127,36345,1,23,7,247
1763656294130,36348,2,14,15,494
1763656294133,36351,3,13,6,205
1763656294161,36379,1,23,7,247
1763656294166,36384,2,14,15,494
1763656294169,36387,3,12,6,204
1763656294194,36412,1,23,6,215
1763656294197,36415,2,14,15,494
1763656294200,36417,3,12,6,204
1763656294226,36444,1,22,6,214
1763656294229,36447,2,15,15,495
1763656294232,36450,3,12,7,236
1763656294263,36481,1,22,5,182
1763656294266,36484,2,15,15,495
1763656294269,36487,3,12,7,236
1763656294293,36511,1,21,5,181
1763656294296,36514,2,15,15,495
1763656294300,36518,3,11,7,235
1763656294326,36544,1,21,5,181
1763656294330,36547,2,15,15,495
1763656294332,36550,3,11,7,235
1763656294361,36579,1,21,4,149
1763656294365,36583,2,15,15,495
1763656294368,36586,3,11,7,235
1763656294392,36610,1,20,4,148
1763656294395,36613,2,15,15,495
1763656294398,36616,3,10,8,266
1763656294427,36645,1,19,4,147
1763656294430,36648,2,15,15,495
1763656294433,36650,3,10,8,266
1763656294462,36680,1,19,3,115
1763656294466,36683,2,15,15,495
1763656294468,36686,3,10,8,266
1763656294495,36713,1,18,3,114
1763656294498,36715,2,15,15,495
1763656294500,36718,3,10,9,298
1763656294527,36745,1,18,3,114
1763656294530,36748,2,16,15,496
1763656294533,36751,3,10,9,298
1763656294562,36780,1,17,3,113
1763656294565,36783,2,16,15,496
1763656294569,36787,3,10,9,298
1763656294595,36813,1,17,3,113
1763656294598,36816,2,16,15,496
1763656294601,36819,3,9,9,297
1763656294627,36845,1,16,3,112
1763656294631,36849,2,16,15,496
1763656294633,36851,3,9,10,329
1763656294662,36880,1,16,3,112
1763656294665,36883,2,16,15,496
1763656294668,36886,3,9,10,329
1763656294694,36912,1,15,3,111
1763656294699,36916,2,16,15,496
1763656294702,36920,3,9,10,329
1763656294726,36944,1,14,3,110
1763656294730,36948,2,16,15,496
1763656294734,36952,3,9,11,361
1763656294761,36979,1,14,3,110
1763656294764,36982,2,16,15,496
1763656294767,36985,3,9,11,361
1763656294793,37011,1,13,3,109
1763656294795,37013,2,16,15,496
1763656294798,37016,3,9,11,361
1763656294824,37042,1,13,3,109
1763656294826,37044,2,17,15,497
1763656294829,37047,3,9,12,393
1763656294862,37080,1,12,3,108
1763656294865,37083,2,17,15,497
1763656294868,37086,3,9,12,393
1763656294894,37112,1,12,3,108
1763656294896,37114,2,17,15,497
1763656294899,37117,3,9,13,425
1763656294925,37143,1,11,4,139
1763656294928,37146,2,17,15,497
1763656294931,37149,3,9,13,425
1763656294962,37180,1,10,4,138
1763656294965,37183,2,17,15,497
1763656294968,37186,3,9,13,425
1763656294993,37211,1,10,4,138
1763656294996,37213,2,17,15,497
1763656294998,37216,3,9,14,457
1763656295027,37245,1,10,4,138
1763656295031,37249,2,17,15,497
1763656295034,37252,3,9,14,457
1763656295062,37280,1,9,5,169
1763656295065,37283,2,17,15,497
1763656295068,37286,3,9,14,457
1763656295096,37314,1,9,5,169
1763656295098,37316,2,17,15,497
1763656295102,37319,3,10,15,490
1763656295126,37344,1,8,5,168
1763656295129,37347,2,17,15,497
1763656295132,37350,3,10,15,490
1763656295164,37382,1,8,6,200
1763656295166,37384,2,18,14,466
1763656295169,37387,3,10,15,490
1763656295194,37412,1,8,6,200
1763656295197,37415,2,18,14,466
1763656295200,37418,3,10,16,522
1763656295232,37450,1,7,7,231
1763656295235,37453,2,18,14,466
1763656295238,37456,3,10,16,522
1763656295262,37480,1,7,8,263
1763656295266,37484,2,18,14,466
1763656295269,37487,3,11,16,523
1763656295293,37511,1,7,8,263
1763656295296,37514,2,18,14,466
1763656295299,37517,3,11,17,555
1763656295328,37546,1,6,9,294
1763656295331,37549,2,18,14,466
1763656295334,37552,3,11,17,555
1763656295363,37581,1,6,9,294
1763656295366,37584,2,18,14,466
1763656295369,37587,3,11,17,555
1763656295394,37612,1,6,10,326
1763656295397,37615,2,18,14,466
1763656295399,37617,3,12,17,556
1763656295426,37644,1,6,10,326
1763656295429,37646,2,18,14,466
1763656295432,37650,3,12,18,588
1763656295464,37681,1,6,11,358
1763656295466,37684,2,18,14,466
1763656295469,37687,3,12,18,588
1763656295493,37711,1,6,12,390
1763656295496,37714,2,18,14,466
1763656295499,37717,3,13,18,589
1763656295531,37749,1,5,12,389
1763656295534,37752,2,18,13,434
1763656295537,37754,3,13,18,589
1763656295561,37779,1,6,13,422
1763656295564,37782,2,18,13,434
1763656295567,37785,3,13,18,589
1763656295593,37811,1,6,13,422
1763656295598,37816,2,18,13,434
1763656295601,37819,3,14,18,590
1763656295625,37843,1,6,14,454
1763656295628,37846,2,19,13,435
1763656295631,37849,3,14,18,590
1763656295663,37881,1,6,15,486
1763656295666,37884,2,19,13,435
1763656295669,37887,3,15,18,591
1763656295693,37911,1,6,15,486
1763656295696,37914,2,19,13,435
1763656295698,37916,3,15,18,591
1763656295727,37945,1,6,16,518
1763656295730,37948,2,19,13,435
1763656295733,37951,3,15,18,591
1763656295762,37980,1,7,17,551
1763656295765,37982,2,19,13,435
1763656295769,37987,3,16,18,592
1763656295791,38009,1,7,17,551
1763656295794,38012,2,19,13,435
1763656295796,38014,3,16,18,592
1763656295825,38043,1,7,18,583
1763656295827,38045,2,19,13,435
1763656295830,38048,3,16,18,592
1763656295862,38080,1,8,18,584
1763656295865,38083,2,19,12,403
1763656295868,38086,3,17,18,593
1763656295894,38112,1,8,18,584
1763656295897,38115,2,19,12,403
1763656295900,38118,3,17,18,593
1763656295927,38144,1,8,19,616
1763656295930,38148,2,19,12,403
1763656295932,38150,3,18,18,594
1763656295961,38179,1,9,19,617
1763656295965,38183,2,19,12,403
1763656295968,38186,3,18,18,594
1763656295994,38212,1,9,20,649
1763656295997,38214,2,19,12,403
1763656295999,38217,3,18,18,594
1763656296029,38247,1,10,20,650
1763656296032,38250,2,19,12,403
1763656296034,38252,3,19,18,595
1763656296061,38279,1,10,21,682
1763656296064,38281,2,19,12,403
1763656296066,38284,3,19,18,595
1763656296093,38311,1,11,21,683
1763656296096,38314,2,19,12,403
1763656296099,38317,3,19,17,563
1763656296128,38346,1,11,21,683
1763656296131,38349,2,19,12,403
1763656296134,38352,3,19,17,563
1763656296163,38381,1,12,21,684
1763656296166,38384,2,19,11,371
1763656296169,38387,3,20,17,564
1763656296193,38411,1,12,22,716
1763656296197,38414,2,19,11,371
1763656296199,38417,3,20,17,564
1763656296226,38444,1,13,22,717
1763656296229,38447,2,19,11,371
1763656296232,38450,3,20,16,532
1763656296256,38474,1,14,22,718
1763656296259,38477,2,19,11,371
1763656296262,38480,3,20,16,532
1763656296290,38508,1,14,22,718
1763656296293,38511,2,19,11,371
1763656296296,38514,3,21,16,533
1763656296323,38541,1,15,22,719
1763656296326,38544,2,19,11,371
1763656296329,38547,3,21,16,533
1763656296353,38571,1,16,22,720
1763656296356,38574,2,19,11,371
1763656296359,38577,3,21,15,501
1763656296388,38606,1,16,22,720
1763656296391,38608,2,19,11,371
1763656296393,38611,3,21,15,501
1763656296424,38642,1,17,22,721
1763656296427,38645,2,19,11,371
1763656296430,38648,3,21,15,501
1763656296454,38672,1,17,22,721
1763656296457,38675,2,19,10,339
1763656296459,38677,3,22,14,470
1763656296488,38706,1,18,22,722
1763656296491,38709,2,19,10,339
1763656296494,38712,3,22,14,470
1763656296525,38743,1,19,21,691
1763656296528,38746,2,18,10,338
1763656296531,38749,3,22,14,470
1763656296555,38773,1,19,21,691
1763656296558,38776,2,18,10,338
1763656296561,38779,3,22,13,438
1763656296586,38804,1,20,21,692
1763656296589,38806,2,18,10,338
1763656296591,38809,3,22,13,438
1763656296624,38842,1,20,21,692
1763656296627,38845,2,18,10,338
1763656296630,38847,3,22,13,438
1763656296656,38874,1,21,20,661
1763656296659,38877,2,18,10,338
1763656296661,38879,3,22,12,406
1763656296688,38906,1,21,20,661
1763656296691,38908,2,18,10,338
1763656296693,38911,3,22,12,406
1763656296724,38942,1,22,19,630
1763656296727,38945,2,18,10,338
1763656296730,38948,3,22,12,406
1763656296755,38972,1,22,19,630
1763656296758,38975,2,18,10,338
1763656296760,38978,3,22,11,374
1763656296787,39005,1,23,19,631
1763656296790,39007,2,18,10,338
1763656296792,39010,3,22,11,374
1763656296823,39041,1,23,18,599
1763656296826,39044,2,18,10,338
1763656296828,39046,3,22,11,374
1763656296855,39073,1,23,18,599
1763656296858,39076,2,18,9,306
1763656296861,39079,3,22,10,342
1763656296887,39105,1,24,17,568
1763656296891,39109,2,18,9,306
1763656296894,39111,3,22,10,342
1763656296925,39143,1,24,17,568
1763656296928,39146,2,18,9,306
1763656296931,39149,3,21,10,341
1763656296955,39173,1,24,16,536
1763656296958,39176,2,17,9,305
1763656296961,39179,3,21,9,309
1763656296987,39205,1,24,16,536
1763656296990,39208,2,17,9,305
1763656296993,39211,3,21,9,309
1763656297024,39242,1,25,15,505
1763656297027,39245,2,17,9,305
1763656297030,39248,3,21,9,309
1763656297056,39274,1,25,14,473
1763656297059,39277,2,17,9,305
1763656297062,39280,3,21,8,277
1763656297086,39304,1,25,14,473
1763656297090,39308,2,17,9,305
1763656297093,39310,3,21,8,277
1763656297123,39341,1,25,13,441
1763656297126,39344,2,17,9,305
1763656297129,39347,3,20,8,276
1763656297153,39371,1,25,13,441
1763656297157,39375,2,17,9,305
1763656297160,39378,3,20,8,276
1763656297186,39404,1,25,12,409
1763656297189,39407,2,17,9,305
1763656297192,39410,3,20,7,244
1763656297223,39441,1,25,11,377
1763656297226,39444,2,17,9,305
1763656297230,39448,3,20,7,244
1763656297255,39473,1,25,11,377
1763656297257,39475,2,17,9,305
1763656297260,39478,3,19,7,243
1763656297287,39505,1,25,10,345
1763656297290,39508,2,16,9,304
1763656297292,39510,3,19,7,243
1763656297325,39543,1,25,10,345
1763656297328,39546,2,16,9,304
1763656297331,39549,3,19,6,211
1763656297356,39574,1,24,9,312
1763656297359,39577,2,16,9,304
1763656297362,39580,3,18,6,210
1763656297386,39604,1,24,9,312
1763656297390,39607,2,16,9,304
1763656297392,39610,3,18,6,210
1763656297423,39641,1,24,8,280
1763656297426,39644,2,16,9,304
1763656297429,39647,3,18,6,210
1763656297453,39671,1,24,8,280
1763656297456,39674,2,16,9,304
1763656297459,39677,3,17,6,209
1763656297486,39703,1,23,7,247
1763656297488,39706,2,16,9,304
1763656297491,39709,3,17,6,209
1763656297521,39739,1,23,7,247
1763656297524,39742,2,16,9,304
1763656297527,39745,3,17,6,209
1763656297554,39772,1,23,6,215
1763656297558,39775,2,16,9,304
1763656297560,39778,3,16,6,208
1763656297585,39803,1,22,6,214
1763656297588,39805,2,16,9,304
1763656297590,39808,3,16,6,208
1763656297623,39841,1,22,5,182
1763656297627,39845,2,15,9,303
1763656297629,39847,3,16,6,208
1763656297654,39872,1,21,5,181
1763656297657,39875,2,15,9,303
1763656297659,39877,3,15,6,207
1763656297688,39906,1,21,5,181
1763656297691,39909,2,15,9,303
1763656297694,39912,3,15,6,207
1763656297722,39940,1,21,4,149
1763656297725,39942,2,15,9,303
1763656297727,39945,3,15,6,207
1763656297754,39972,1,20,4,148
1763656297757,39974,2,15,9,303
1763656297759,39977,3,14,6,206
1763656297786,40003,1,20,4,148
1763656297789,40006,2,15,9,303
1763656297791,40009,3,14,6,206
1763656297824,40042,1,19,3,115
1763656297827,40045,2,15,9,303
1763656297830,40048,3,14,6,206
1763656297857,40075,1,18,3,114
1763656297860,40078,2,15,9,303
1763656297863,40081,3,13,6,205
1763656297887,40105,1,18,3,114
1763656297890,40108,2,15,9,303
1763656297893,40111,3,13,6,205
1763656297922,40140,1,17,3,113
1763656297925,40143,2,14,9,302
1763656297927,40145,3,13,6,205
1763656297954,40172,1,17,3,113
1763656297957,40175,2,14,9,302
1763656297960,40177,3,12,6,204
1763656297986,40204,1,16,3,112
1763656297990,40208,2,14,9,302
1763656297993,40210,3,12,6,204
1763656298023,40241,1,16,3,112
1763656298027,40245,2,14,9,302
1763656298029,40247,3,12,7,236
1763656298053,40271,1,15,3,111
1763656298056,40274,2,14,9,302
1763656298059,40277,3,11,7,235
1763656298088,40306,1,15,3,111
1763656298091,40309,2,14,9,302
1763656298093,40311,3,11,7,235
1763656298122,40340,1,14,3,110
1763656298125,40343,2,14,9,302
1763656298128,40346,3,11,7,235
1763656298154,40372,1,13,3,109
1763656298157,40374,2,14,9,302
1763656298159,40377,3,11,8,267
1763656298186,40404,1,13,3,109
1763656298189,40407,2,14,9,302
1763656298192,40410,3,10,8,266
1763656298223,40441,1,12,3,108
1763656298226,40444,2,14,9,302
1763656298229,40447,3,10,8,266
1763656298255,40473,1,12,3,108
1763656298258,40476,2,13,9,301
1763656298261,40479,3,10,8,266
1763656298286,40504,1,11,3,107
1763656298289,40507,2,13,9,301
1763656298292,40510,3,10,9,298
1763656298323,40541,1,10,4,138
1763656298326,40544,2,13,9,301
1763656298329,40547,3,10,9,298
1763656298354,40572,1,10,4,138
1763656298358,40575,2,13,10,333
1763656298361,40579,3,9,9,297
1763656298388,40606,1,10,4,138
1763656298391,40608,2,13,10,333
1763656298393,40611,3,9,10,329
1763656298424,40642,1,9,5,169
1763656298427,40645,2,13,10,333
1763656298429,40647,3,9,10,329
1763656298454,40672,1,9,5,169
1763656298456,40674,2,13,10,333
1763656298459,40677,3,9,10,329
1763656298486,40704,1,8,6,200
1763656298489,40707,2,13,10,333
1763656298491,40709,3,9,11,361
1763656298523,40740,1,8,6,200
1763656298525,40743,2,13,10,333
1763656298528,40746,3,9,11,361
1763656298555,40773,1,7,6,199
1763656298557,40775,2,13,10,333
1763656298560,40778,3,9,11,361
1763656298587,40805,1,7,7,231
1763656298590,40808,2,13,10,333
1763656298593,40810,3,9,12,393
1763656298623,40841,1,7,7,231
1763656298626,40844,2,13,10,333
1763656298629,40847,3,9,12,393
1763656298656,40874,1,7,8,263
1763656298659,40877,2,13,10,333
1763656298662,40880,3,9,12,393
1763656298689,40907,1,6,8,262
1763656298692,40910,2,13,10,333
1763656298694,40912,3,9,13,425
1763656298723,40941,1,6,9,294
1763656298726,40944,2,12,11,364
1763656298729,40947,3,9,13,425
1763656298754,40971,1,6,10,326
1763656298756,40974,2,12,11,364
1763656298759,40977,3,9,13,425
1763656298788,41006,1,6,10,326
1763656298790,41008,2,12,11,364
1763656298793,41011,3,9,14,457
1763656298822,41040,1,6,11,358
1763656298825,41042,2,12,11,364
1763656298827,41045,3,9,14,457
1763656298856,41074,1,6,11,358
1763656298859,41077,2,12,11,364
1763656298862,41079,3,9,15,489
1763656298886,41104,1,5,12,389
1763656298889,41107,2,12,11,364
1763656298891,41109,3,10,15,490
1763656298922,41140,1,6,13,422
1763656298925,41143,2,12,11,364
1763656298928,41146,3,10,15,490
1763656298956,41174,1,6,13,422
1763656298959,41177,2,12,11,364
1763656298961,41179,3,10,16,522
1763656298988,41206,1,6,14,454
1763656298991,41208,2,12,11,364
1763656298993,41211,3,10,16,522
1763656299025,41243,1,6,15,486
1763656299028,41246,2,12,12,396
1763656299031,41249,3,10,16,522
1763656299055,41273,1,6,15,486
1763656299058,41276,2,12,12,396
1763656299060,41278,3,11,16,523
1763656299086,41304,1,6,16,518
1763656299089,41307,2,12,12,396
1763656299092,41309,3,11,17,555
1763656299125,41342,1,7,16,519
1763656299127,41345,2,12,12,396
1763656299130,41348,3,11,17,555
1763656299156,41373,1,7,17,551
1763656299159,41377,2,12,12,396
1763656299161,41379,3,12,17,556
1763656299188,41406,1,7,18,583
1763656299191,41409,2,12,12,396
1763656299193,41411,3,12,17,556
1763656299224,41442,1,7,18,583
1763656299227,41445,2,12,12,396
1763656299230,41448,3,12,18,588
1763656299257,41474,1,8,18,584
1763656299260,41478,2,12,12,396
1763656299263,41481,3,13,18,589
1763656299287,41505,1,8,19,616
1763656299290,41508,2,12,12,396
1763656299292,41510,3,13,18,589
1763656299323,41541,1,9,19,617
1763656299326,41544,2,12,13,428
1763656299329,41547,3,13,18,589
1763656299355,41573,1,9,20,649
1763656299358,41576,2,12,13,428
1763656299361,41579,3,14,18,590
1763656299386,41604,1,10,20,650
1763656299389,41607,2,12,13,428
1763656299392,41610,3,14,18,590
1763656299423,41641,1,10,21,682
1763656299426,41644,2,12,13,428
1763656299429,41646,3,14,18,590
1763656299457,41675,1,11,21,683
1763656299460,41678,2,12,13,428
1763656299462,41680,3,15,18,591
1763656299486,41704,1,11,21,683
1763656299489,41707,2,13,13,429
1763656299492,41710,3,15,18,591
1763656299523,41741,1,12,21,684
1763656299526,41744,2,13,13,429
1763656299529,41747,3,16,18,592
1763656299555,41773,1,13,22,717
1763656299558,41776,2,13,13,429
1763656299561,41779,3,16,18,592
1763656299587,41805,1,13,22,717
1763656299590,41808,2,13,13,429
1763656299593,41811,3,16,18,592
1763656299624,41842,1,14,22,718
1763656299628,41846,2,13,14,461
1763656299630,41848,3,17,18,593
1763656299657,41875,1,15,22,719
1763656299660,41877,2,13,14,461
1763656299663,41880,3,17,18,593
1763656299687,41905,1,15,22,719
