t,robot_id,x,y,gx,gy,t_s
1763663644.4852033,0,130.5150394548231,221.13527285795905,6,11,1763663644.4852033
1763663644.4852033,1,585.1038993321085,102.53187435155826,29,5,1763663644.4852033
1763663644.4852033,2,185.03060729092292,188.6791993237945,9,9,1763663644.4852033
1763663644.4852033,3,451.676741551664,154.51470384755777,22,7,1763663644.4852033
1763663644.4852033,4,48.80533452997046,194.061957648106,2,9,1763663644.4852033
1763663644.501547,0,131.49078332833815,220.91635759284983,6,11,1763663644.501547
1763663644.501547,1,584.7106133935595,103.45129056336854,29,5,1763663644.501547
1763663644.501547,2,184.15038016626613,188.2046466828595,9,9,1763663644.501547
1763663644.501547,3,452.5162107081903,153.97129650932888,22,7,1763663644.501547
1763663644.501547,4,47.8369889572803,193.81234424331495,2,9,1763663644.501547
1763663644.5172594,0,132.4811697667128,220.77802935031227,6,11,1763663644.5172594
1763663644.5172594,1,584.2920830158176,104.35949336170562,29,5,1763663644.5172594
1763663644.5172594,2,183.2581084774642,187.75314780870525,9,9,1763663644.5172594
1763663644.5172594,3,453.33067745672497,153.39108627542112,22,7,1763663644.5172594
1763663644.5172594,4,46.85312217189775,193.6334416200223,2,9,1763663644.5172594
1763663644.533445,0,133.4725054771902,220.64667673658755,6,11,1763663644.533445
1763663644.533445,1,583.871047691522,105.2665376030165,29,5,1763663644.533445
1763663644.533445,2,182.33156195747625,187.3769676041514,9,9,1763663644.533445
1763663644.533445,3,454.14036755801385,152.80422859260972,22,7,1763663644.533445
1763663644.533445,4,45.871859231154765,193.44076821468457,2,9,1763663644.533445
1763663644.549169,0,134.47060238984136,220.5850118928253,6,11,1763663644.549169
1763663644.549169,1,583.5596376211035,106.21681323042256,29,5,1763663644.549169
1763663644.549169,2,181.4506189308064,186.90374526342583,9,9,1763663644.549169
1763663644.549169,3,454.907344733936,152.16255421131146,22,7,1763663644.549169
1763663644.549169,4,44.90152370024163,193.19900602275305,2,9,1763663644.549169
1763663644.565082,0,135.45277457356988,220.397028378894,6,11,1763663644.565082
1763663644.565082,1,583.3559701031126,107.19585334304072,29,5,1763663644.565082
1763663644.565082,2,180.5414704529659,186.48727312121176,9,9,1763663644.565082
1763663644.565082,3,455.6202152545844,151.4612585384384,22,7,1763663644.565082
1763663644.565082,4,43.961999157025815,192.8565244426716,2,9,1763663644.565082
1763663644.5818574,0,136.44558431334156,220.2773253270761,6,11,1763663644.5818574
1763663644.5818574,1,583.2909782177999,108.19373913552576,29,5,1763663644.5818574
1763663644.5818574,2,179.60945949107054,186.12484303566853,8,9,1763663644.5818574
1763663644.5818574,3,456.4017952225471,150.8374534777989,22,7,1763663644.5818574
1763663644.5818574,4,42.98569391684546,192.6401264805823,2,9,1763663644.5818574
1763663644.5983078,0,137.43340094056595,220.1217029926281,6,11,1763663644.5983078
1763663644.5983078,1,583.2145312597728,109.19081278506646,29,5,1763663644.5983078
1763663644.5983078,2,178.73342280122375,185.6425985768696,8,9,1763663644.5983078
1763663644.5983078,3,457.2150277154115,150.2555145526963,22,7,1763663644.5983078
1763663644.5983078,4,41.99515863799588,192.5028681061406,2,9,1763663644.5983078
1763663644.6141443,0,138.39606905004513,219.851018469628,6,10,1763663644.6141443
1763663644.6141443,1,583.0925381185264,110.18334372840718,29,5,1763663644.6141443
1763663644.6141443,2,177.8414672609356,185.19047545851652,8,9,1763663644.6141443
1763663644.6141443,3,458.0615855330036,149.72321777318905,22,7,1763663644.6141443
1763663644.6141443,4,40.99554071160113,192.4752275339636,2,9,1763663644.6141443
1763663644.6301951,0,139.3263995864195,219.48429637718013,6,10,1763663644.6301951
1763663644.6301951,1,582.9798091762486,111.17696950583696,29,5,1763663644.6301951
1763663644.6301951,2,176.9242824392754,184.7920134114956,8,9,1763663644.6301951
1763663644.6301951,3,458.89094382904034,149.16450065621933,22,7,1763663644.6301951
1763663644.6301951,4,40.00099739540178,192.3709030775634,2,9,1763663644.6301951
1763663644.6459355,0,140.24008358980163,219.0778710556712,7,10,1763663644.6459355
1763663644.6459355,1,582.8432026831808,112.16759489721946,29,5,1763663644.6459355
1763663644.6459355,2,176.01687057810122,184.37177096456716,8,9,1763663644.6459355
1763663644.6459355,3,459.7681496183564,148.68438608323655,22,7,1763663644.6459355
1763663644.6459355,4,39.014184477476526,192.2090381183664,1,9,1763663644.6459355
1763663644.6628506,0,141.1179546628027,218.598974011216,7,10,1763663644.6628506
1763663644.6628506,1,582.6915900905982,113.15603489123546,29,5,1763663644.6628506
1763663644.6628506,2,175.1768278786078,183.8292506764416,8,9,1763663644.6628506
1763663644.6628506,3,460.5836855039589,148.10567957792102,23,7,1763663644.6628506
1763663644.6628506,4,40.014184477476526,192.2090381183664,2,9,1763663644.6628506
1763663644.6794407,0,141.93619093001456,218.02409192676808,7,10,1763663644.6794407
1763663644.6794407,1,582.455200312907,114.12769320206448,29,5,1763663644.6794407
1763663644.6794407,2,174.36079539045156,183.25124463990437,8,9,1763663644.6794407
1763663644.6794407,3,461.4407219686531,147.59042381794893,23,7,1763663644.6794407
1763663644.6794407,4,41.01090640089232,192.2899418103854,2,9,1763663644.6794407
1763663644.6950247,0,142.78538325659818,217.49600822841003,7,10,1763663644.6950247
1763663644.6950247,1,582.2880312252934,115.11362144293518,29,5,1763663644.6950247
1763663644.6950247,2,173.484453464309,182.7695550837743,8,9,1763663644.6950247
1763663644.6950247,3,462.2373654208632,146.98597430802204,23,7,1763663644.6950247
1763663644.6950247,4,41.9982776615299,192.44836527350557,2,9,1763663644.6950247
1763663644.711908,0,143.66995587696127,217.02960574202731,7,10,1763663644.711908
1763663644.711908,1,582.2258374780007,116.11168553797002,29,5,1763663644.711908
1763663644.711908,2,172.56574740160607,182.3746131002465,8,9,1763663644.711908
1763663644.711908,3,463.0891032667578,146.46200613926484,23,7,1763663644.711908
1763663644.711908,4,42.98396049787084,192.61697531514864,2,9,1763663644.711908
1763663644.7287126,0,144.491297337769,216.45916888771455,7,10,1763663644.7287126
1763663644.7287126,1,582.1513793029226,117.1089096753454,29,5,1763663644.7287126
1763663644.7287126,2,171.61867795862912,182.05358433178597,8,9,1763663644.7287126
1763663644.7287126,3,463.9287201839268,145.918827133408,23,7,1763663644.7287126
1763663644.7287126,4,43.98064022147555,192.69839723207065,2,9,1763663644.7287126
1763663644.744516,0,145.26342772500735,215.8237047541058,7,10,1763663644.744516
1763663644.744516,1,582.1365401108101,118.10879956847236,29,5,1763663644.744516
1763663644.744516,2,170.66330916456332,181.75816857843952,8,9,1763663644.744516
1763663644.744516,3,464.7450678748082,145.34126635946936,23,7,1763663644.744516
1763663644.744516,4,44.97502005432405,192.8042686069752,2,9,1763663644.744516
1763663644.760419,0,145.97997672367444,215.1261679934192,7,10,1763663644.760419
1763663644.760419,1,582.1390024480872,119.10879653691532,29,5,1763663644.760419
1763663644.760419,2,169.69686888188215,181.50127720059444,8,9,1763663644.760419
1763663644.760419,3,465.5151077835864,144.70327063935136,23,7,1763663644.760419
1763663644.760419,4,45.9702466254945,192.9018599592372,2,9,1763663644.760419
1763663644.7763386,0,146.6884304987308,214.42041077694284,7,10,1763663644.7763386
1763663644.7763386,1,582.0206876439823,120.10177267314904,29,6,1763663644.7763386
1763663644.7763386,2,168.71909753678003,181.29160317574332,8,9,1763663644.7763386
1763663644.7763386,3,466.2151053672243,143.9891254279964,23,7,1763663644.7763386
1763663644.7763386,4,46.96137456805961,193.03477121333796,2,9,1763663644.7763386
1763663644.792464,0,147.43686488217153,213.7572019307385,7,10,1763663644.792464
1763663644.792464,1,581.9991291900313,121.10154026267334,29,6,1763663644.792464
1763663644.792464,2,167.76599245612928,180.988963612504,8,9,1763663644.792464
1763663644.792464,3,466.95604437956143,143.31755310873598,23,7,1763663644.792464
1763663644.792464,4,47.959190630899,193.1008250151945,2,9,1763663644.792464
1763663644.8086438,0,148.19149622373294,213.10105290930116,7,10,1763663644.8086438
1763663644.8086438,1,582.0082083635116,122.1014990461284,29,6,1763663644.8086438
1763663644.8086438,2,166.784572754125,180.79709029878416,8,9,1763663644.8086438
1763663644.8086438,3,467.7411976964786,142.69825167249192,23,7,1763663644.8086438
1763663644.8086438,4,48.94514161926651,193.26785988741324,2,9,1763663644.8086438
1763663644.824063,0,148.86045196357793,212.3577506705527,7,10,1763663644.824063
1763663644.824063,1,582.0212508245636,123.10141398961596,29,6,1763663644.824063
1763663644.824063,2,165.7958840475865,180.6471081613037,8,9,1763663644.824063
1763663644.824063,3,468.4913623326965,142.0370005714962,23,7,1763663644.824063
1763663644.824063,4,49.90730647007611,193.5403278669384,2,9,1763663644.824063
1763663644.840731,0,149.58877939794445,211.67252140355583,7,10,1763663644.840731
1763663644.840731,1,581.9343476317239,124.09763075070477,29,6,1763663644.840731
1763663644.840731,2,164.79592829969835,180.63770059703407,8,9,1763663644.840731
1763663644.840731,3,469.1680375766156,141.30071895807174,23,7,1763663644.840731
1763663644.840731,4,50.87708412341399,193.78431824192575,2,9,1763663644.840731
1763663644.856286,0,150.374992338165,211.0545657314969,7,10,1763663644.856286
1763663644.856286,1,581.7261382418598,125.0757150262007,29,6,1763663644.856286
1763663644.856286,2,163.7963769302364,180.66765155372488,8,9,1763663644.856286
1763663644.856286,3,469.8671338513655,140.58569140711242,23,7,1763663644.856286
1763663644.856286,4,51.85633844136607,193.98695333457312,2,9,1763663644.856286
1763663644.8722382,0,151.22507718757993,210.52791997883656,7,10,1763663644.8722382
1763663644.8722382,1,581.4544747632583,126.038107334147,29,6,1763663644.8722382
1763663644.8722382,2,162.79868192982696,180.59979371587244,8,9,1763663644.8722382
1763663644.8722382,3,470.64137164297904,139.95279659591756,23,6,1763663644.8722382
1763663644.8722382,4,52.84722498908405,194.1216524420369,2,9,1763663644.8722382
1763663644.887975,0,151.98829767711297,209.8817818478174,7,10,1763663644.887975
1763663644.887975,1,581.052934747315,126.95394881365982,29,6,1763663644.887975
1763663644.887975,2,161.80394743052608,180.49730822470116,8,9,1763663644.887975
1763663644.887975,3,471.37273567817545,139.27080931742827,23,6,1763663644.887975
1763663644.887975,4,53.841122248448215,194.23196217791008,2,9,1763663644.887975
1763663644.9040852,0,152.7451461608527,209.22819147712573,7,10,1763663644.9040852
1763663644.9040852,1,580.5339039118777,127.80870432950351,29,6,1763663644.9040852
1763663644.9040852,2,160.80405276081254,180.4827944561196,8,9,1763663644.9040852
1763663644.9040852,3,472.08431592279567,138.56820448150253,23,6,1763663644.9040852
1763663644.9040852,4,54.83642513854145,194.3287720791189,2,9,1763663644.9040852
1763663644.92003,0,153.52573448250143,208.6031459810972,7,10,1763663644.92003
1763663644.92003,1,579.9645396857417,128.6307897131447,28,6,1763663644.92003
1763663644.92003,2,159.81651299582856,180.3254247875828,7,9,1763663644.92003
1763663644.92003,3,472.7481062289697,137.82028574966776,23,6,1763663644.92003
1763663644.92003,4,55.83613850283765,194.35271345016508,2,9,1763663644.92003
1763663644.9360836,0,154.3830316573742,208.08832411486077,7,10,1763663644.9360836
1763663644.9360836,1,579.3602378130597,129.42754516287386,28,6,1763663644.9360836
1763663644.9360836,2,158.85330022513944,180.05668484194504,7,9,1763663644.9360836
1763663644.9360836,3,473.42146504394606,137.08096991303657,23,6,1763663644.9360836
1763663644.9360836,4,56.833577446306855,194.42423655168503,2,9,1763663644.9360836
1763663644.9521327,0,155.29774706040885,207.6842254493703,7,10,1763663644.9521327
1763663644.9521327,1,578.6665454994377,130.1478166214377,28,6,1763663644.9521327
1763663644.9521327,2,157.90060451115374,179.75275906720174,7,8,1763663644.9521327
1763663644.9521327,3,474.1488013954785,136.3946887521852,23,6,1763663644.9521327
1763663644.9521327,4,57.83224126056405,194.47591426538511,2,9,1763663644.9521327
1763663644.9682558,0,156.24380939658428,207.3602407953043,7,10,1763663644.9682558
1763663644.9682558,1,578.003077904338,130.8960216403013,28,6,1763663644.9682558
1763663644.9682558,2,156.96874405819474,179.38994217645512,7,8,1763663644.9682558
1763663644.9682558,3,474.8737265451851,135.70586110514802,23,6,1763663644.9682558
1763663644.9682558,4,58.830778471866886,194.4218454421728,2,9,1763663644.9682558
1763663644.984672,0,157.16605124972867,206.9736273393709,7,10,1763663644.984672
1763663644.984672,1,577.3339513771552,131.639170138665,28,6,1763663644.984672
1763663644.984672,2,156.0564710815834,178.98035944226746,7,8,1763663644.984672
1763663644.984672,3,475.5868293640341,135.00480164279864,23,6,1763663644.984672
1763663644.984672,4,59.818402760891146,194.26500710588564,2,9,1763663644.984672
1763663645.000562,0,158.06960481048364,206.5451521792425,7,10,1763663645.000562
1763663645.000562,1,576.6826663618368,132.39800334090486,28,6,1763663645.000562
1763663645.000562,2,155.12174880030832,178.6249804095603,7,8,1763663645.000562
1763663645.000562,3,476.3396788181926,134.3466088903521,23,6,1763663645.000562
1763663645.000562,4,60.80570279584644,194.1061403662034,3,9,1763663645.000562
1763663645.0159495,0,158.9557802178145,206.08180226023748,7,10,1763663645.0159495
1763663645.0159495,1,576.0046868050501,133.1330840987671,28,6,1763663645.0159495
1763663645.0159495,2,154.1959827837139,178.24688348743726,7,8,1763663645.0159495
1763663645.0159495,3,477.1391580892215,133.74591521201415,23,6,1763663645.0159495
1763663645.0159495,4,61.80548066232894,194.0850638937349,3,9,1763663645.0159495
1763663645.0325398,0,159.80151661136995,205.548201330126,7,10,1763663645.0325398
1763663645.0325398,1,575.3811084767773,133.91484497557568,28,6,1763663645.0325398
1763663645.0325398,2,153.22602860970562,178.00359579698844,7,8,1763663645.0325398
1763663645.0325398,3,477.9736871675832,133.19495131358815,23,6,1763663645.0325398
1763663645.0325398,4,62.80511486802614,194.11210931479164,3,9,1763663645.0325398
1763663645.048746,0,160.71488707241198,205.14107186558692,8,10,1763663645.048746
1763663645.048746,1,574.8533358349658,134.76423065861684,28,6,1763663645.048746
1763663645.048746,2,152.234261761785,177.87553909327642,7,8,1763663645.048746
1763663645.048746,3,478.7394123525918,132.55178341867764,23,6,1763663645.048746
1763663645.048746,4,63.79761911008765,194.234319500496,3,9,1763663645.048746
1763663645.0646105,0,161.62289348008636,204.72211558669585,8,10,1763663645.0646105
1763663645.0646105,1,574.4131653280652,135.66214486657597,28,6,1763663645.0646105
1763663645.0646105,2,151.2343509932527,177.86218038925676,7,8,1763663645.0646105
1763663645.0646105,3,479.5349743284228,131.9459112022723,23,6,1763663645.0646105
1763663645.0646105,4,64.79197214430133,194.3404422753846,3,9,1763663645.0646105
1763663645.0799212,0,162.4758922154992,204.20020260794928,8,10,1763663645.0799212
1763663645.0799212,1,573.9731436431755,136.56013201393765,28,6,1763663645.0799212
1763663645.0799212,2,150.24229087184048,177.73641586523044,7,8,1763663645.0799212
1763663645.0799212,3,480.3079414357181,131.31146510445188,24,6,1763663645.0799212
1763663645.0799212,4,65.77916749982504,194.49995819945616,3,9,1763663645.0799212
1763663645.0966835,0,163.31836960979905,203.66147091211755,8,10,1763663645.0966835
1763663645.0966835,1,573.5779817695835,137.47874351705485,28,6,1763663645.0966835
1763663645.0966835,2,149.2494135901931,177.61727433767396,7,8,1763663645.0966835
1763663645.0966835,3,481.0603022244836,130.6527138285305,24,6,1763663645.0966835
1763663645.0966835,4,66.77043316952032,194.6318383423267,3,9,1763663645.0966835
1763663645.1120844,0,164.15178453564164,203.1088231387729,8,10,1763663645.1120844
1763663645.1120844,1,573.1060247006807,138.36036504872968,28,6,1763663645.1120844
1763663645.1120844,2,148.28070254442613,177.36908306101603,7,8,1763663645.1120844
1763663645.1120844,3,481.869480422852,130.06515051850735,24,6,1763663645.1120844
1763663645.1120844,4,67.76634453853255,194.72217407762668,3,9,1763663645.1120844
1763663645.1285944,0,164.95614144714833,202.51467672675696,8,10,1763663645.1285944
1763663645.1285944,1,572.6659213316285,139.25831216551825,28,6,1763663645.1285944
